Order_ID,Distance_km,Weather,Traffic_Level,Time_of_Day,Vehicle_Type,Preparation_Time_min,Courier_Experience_yrs,Delivery_Time_min
-0.8158126389453746,1.0788068858589372,-0.16251684614701123,-0.30952066439444353,0.791243506761261,0.251035802119825,-0.7241021981182688,-1.2491362588283883,1.948365216065016
-0.9823363689271166,-0.4387571208832475,1.997517184920859,-0.30952066439444353,0.791243506761261,0.251035802119825,-1.1436978427232258,-0.904750523822531,-1.2003629913810396
-1.7178161763464777,1.6256926403164336,1.997517184920859,-0.30952066439444353,0.791243506761261,-0.9050501286951583,-0.8639674129865879,1.161563886212613,0.2142830148628404
-0.08033283152601361,0.452789752139102,-0.8825281898363014,-0.30952066439444353,1.8188324765810804,1.4071217329348082,0.11508909109164525,-1.5935219938342455,0.4424517255473372
-0.8609128158154298,0.25584054153061436,-0.8825281898363014,-0.30952066439444353,-1.263934432878378,-0.9050501286951583,-1.1436978427232258,1.161563886212613,-1.109095507107241
0.20761445156741545,-0.3543503163367528,0.5574944975422789,-0.30952066439444353,-1.263934432878378,-0.9050501286951583,1.2340108100381972,-0.904750523822531,-0.3333218907799519
-1.7559778644672934,-0.4158969446519052,-0.8825281898363014,-0.30952066439444353,-0.23634546305855844,1.4071217329348082,0.8144151654332403,0.12840668119504106,-0.2420544065061532
-1.2633451632713064,0.0061370780805678,0.5574944975422789,1.0362213547118329,-1.263934432878378,-0.9050501286951583,0.11508909109164525,1.5059496212184704,-0.05951943795855576
-1.7108776875972385,-0.9715750745829949,-0.8825281898363014,-0.30952066439444353,-1.263934432878378,-0.9050501286951583,-0.3045065535133118,1.5059496212184704,-1.5197991863393352
-0.7013275745829268,0.7904169703250804,1.2775058412315692,-1.6552626835007198,0.791243506761261,0.251035802119825,-1.7031587021965018,0.4727924162008984,0.6249866940949347
1.2206338089563467,0.23649731548870945,-0.16251684614701123,-0.30952066439444353,-1.263934432878378,0.251035802119825,-1.7031587021965018,0.8171781512067557,-0.013885695821656397
